TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC1300002037.mm.1	chr13	54592401	54611344	130	NM_028870	Cltb	NM_028870 // Cltb // clathrin, light polypeptide (Lcb)	refseq:NM:protein_coding:CODING	-1.44658333333333	11.5828366666667	-14.2848295477605	2.13552075229105e-05	0.00263212668609609	3.70216542595297	-2.72561791155835
TC1300002079.mm.1	chr13	56288643	56296551	60	NM_019568	Cxcl14	NM_019568 // Cxcl14 // chemokine (C-X-C motif) ligand 14	refseq:NM:protein_coding:CODING	-3.14670166666666	11.322715	-42.2601723923925	7.63617667719957e-08	0.00179083001222681	8.08617238329782	-8.85628510497302
TC1300002172.mm.1	chr13	62699406	62726689	114	XR_105542	Gm5665	XR_105542 // Gm5665 // predicted gene 5665	otherdb:protein_coding:-:CODING	1.04361833333334	9.00549166666667	10.318139940638	0.000111579713510258	0.0042447748308816	1.96218956382192	2.06139122197992
TC1300002174.mm.1	chr13	62772200	62785808	60	NM_001256065	Gm5141	NM_001256065 // Gm5141 // predicted gene 5141	refseq:NM:protein_coding:CODING	0.832283333333338	9.22830833333333	13.1364322172121	3.27925719611995e-05	0.00293534363893256	3.26245101803153	1.78050110781203
TC1300002188.mm.1	chr13	63508336	63565521	310	NM_008957	Ptch1	NM_008957 // Ptch1 // patched homolog 1	refseq:NM:protein_coding:CODING	-1.407405	10.682665	-11.0246244279213	7.99070328865586e-05	0.00380496877975889	2.32238059591767	-2.65259606507733
TC1300002201.mm.1	chr13	64291836	64312710	72	NM_025370	Aaed1	NM_025370 // Aaed1 // AhpC/TSA antioxidant enzyme domain containing 1	refseq:NM:protein_coding:CODING	-1.364045	10.48878	-8.93208717818409	0.000229407643831096	0.00550139222250913	1.17326239076353	-2.57405878242182
TC1300002299.mm.1	chr13	73319874	73328542	63	NM_010888	Ndufs6	NM_010888 // Ndufs6 // NADH dehydrogenase (ubiquinone) Fe-S protein 6	refseq:NM:protein_coding:CODING	-0.591240000000003	11.4481916666667	-7.36883891002688	0.00058945287509971	0.0084674518374546	0.12271383710442	-1.5065410669152
TC1300002304.mm.1	chr13	73818534	73847631	140	NM_028186	Nkd2	NM_028186 // Nkd2 // naked cuticle 2 homolog (Drosophila)	refseq:NM:protein_coding:CODING	1.12749666666667	12.415265	10.2399344654634	0.000115929837066685	0.00428191364425598	1.92069709538572	2.18479310568523
TC1300002306.mm.1	chr13	73912462	73937767	160	NM_027182	Trip13	NM_027182 // Trip13 // thyroid hormone receptor interactor 13	refseq:NM:protein_coding:CODING	0.690728333333338	8.673345	7.84537191645908	0.000434587032960059	0.00738093696154245	0.46374658713604	1.61409817765917
TC1300002316.mm.1	chr13	74303121	74317326	90	NM_011051	Pdcd6	NM_011051 // Pdcd6 // programmed cell death 6	refseq:NM:protein_coding:CODING	-1.21846833333333	10.593005	-6.96319525428908	0.000774446693679254	0.00949554393192399	-0.18377197223298	-2.32699535887624
TC1300002364.mm.1	chr13	82698275	82698333	30	NR_039537	Mir3961	NR_039537 // Mir3961 // microRNA 3961	refseq:NR:ncRNA:NONCODING	0.887783333333336	5.72396666666667	9.23238391172624	0.000194639648340508	0.00509976153615501	1.35436338290793	1.8503309490105
TC1300002392.mm.1	chr13	89655310	89742512	358	NM_001081249	Vcan	NM_001081249 // Vcan // versican	refseq:NM:protein_coding:CODING	0.82324666666667	14.5111666666667	7.07852404755837	0.00071566627832365	0.00925033602192948	-0.0950469459656524	1.76938336743193
TC1300002426.mm.1	chr13	92751586	92794818	250	NM_011582	Thbs4	NM_011582 // Thbs4 // thrombospondin 4	refseq:NM:protein_coding:CODING	-2.69866333333333	9.42289	-9.61604359490685	0.000158863457621839	0.00478292195679489	1.57723333281107	-6.49200150048417
TC1300002445.mm.1	chr13	94201310	94285857	200	NM_029153	Scamp1	NM_029153 // Scamp1 // secretory carrier membrane protein 1	refseq:NM:protein_coding:CODING	-1.327055	9.8964	-9.09835320001742	0.000209327930067517	0.00532589009804748	1.27427651690759	-2.50890005425377
TC1300002498.mm.1	chr13	97898595	98206439	470	NM_012026	Arhgef28	NM_012026 // Arhgef28 // Rho guanine nucleotide exchange factor (GEF) 28	refseq:NM:protein_coding:CODING	0.600755000000003	7.98704166666667	6.87174779761999	0.000825110160497038	0.00980812659120132	-0.255049670502935	1.51650998817321
TC1300002520.mm.1	chr13	99421446	99516602	140	NM_008634	Map1b	NM_008634 // Map1b // microtubule-associated protein 1B	refseq:NM:protein_coding:CODING	1.057215	11.2889616666667	11.4476033831075	6.60458058729248e-05	0.00359577955654043	2.52616406788689	2.08091062106366
TC1300002527.mm.1	chr13	100017994	100104070	490	NM_001081061	Bdp1	NM_001081061 // Bdp1 // B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	refseq:NM:protein_coding:CODING	0.828891666666669	10.6587516666667	9.41558586961694	0.000176484247986957	0.00494634686622641	1.46194461418208	1.77632020111492
TC1300002543.mm.1	chr13	100778650	100786570	210	NM_172301	Ccnb1	NM_172301 // Ccnb1 // cyclin B1	refseq:NM:protein_coding:CODING	0.90186666666667	9.207585	12.0092219193361	5.17956671406145e-05	0.00326015389875742	2.78411122810994	1.86848200138225
TC1300002630.mm.1	chr13	107761061	107761087	3	NR_029759	Mir325	NR_029759 // Mir325 // microRNA 325	refseq:NR:ncRNA:NONCODING	2.01881500000001	14.4276383333333	10.7643350465227	9.01529634019945e-05	0.00390968532491442	2.19266062096026	4.05250790519692
TC1300002665.mm.1	chr13	111588072	111593652	30	XR_105587	Gm10736	XR_105587 // Gm10736 // predicted gene 10736	otherdb:protein_coding:-:CODING	-1.12926333333333	15.5113683333333	-9.17120644364218	0.000201187743542287	0.00520089960258905	1.31795493106297	-2.1874701547413
TC1300002717.mm.1	chr13	114958079	115101964	406	NM_001033228	Itga1	NM_001033228 // Itga1 // integrin alpha 1	refseq:NM:protein_coding:CODING	0.703185000000008	13.8349766666667	7.82221427826298	0.000440907484433119	0.00742773473337612	0.447623823433029	1.62809513102236
TC1300002768.mm.1	chr13	62516797	62558599	125	NM_001162911	Zfp934	NM_001162911 // Zfp934 // zinc finger protein 934	refseq:NM:protein_coding:CODING	1.36157333333334	10.5810733333333	17.7524268519807	6.97556747335124e-06	0.00205761727916613	4.79857559817694	2.56965260630268
TC1400000072.mm.1	chr14	8002902	8056555	110	NM_025341	Abhd6	NM_025341 // Abhd6 // abhydrolase domain containing 6	refseq:NM:protein_coding:CODING	-1.37629166666666	8.367	-7.84255427591617	0.000435350330011708	0.00738311533161474	0.461787281142182	-2.59600230923727
TC1400000158.mm.1	chr14	19751257	19811787	240	NM_008695	Nid2	NM_008695 // Nid2 // nidogen 2	refseq:NM:protein_coding:CODING	1.32688333333334	12.9487733333333	8.38059303591681	0.000314382462485221	0.00638744917519448	0.82433138365443	2.50860153732962
TC1400000173.mm.1	chr14	20703027	20704425	30	NM_025366	Chchd1	NM_025366 // Chchd1 // coiled-coil-helix-coiled-coil-helix domain containing 1	refseq:NM:protein_coding:CODING	-1.43159333333333	8.80515166666667	-9.68732032165653	0.000153104832958535	0.0046963973943976	1.61763089314811	-2.69744460621467
TC1400000176.mm.1	chr14	20836662	20843388	118	NM_008873	Plau	NM_008873 // Plau // plasminogen activator, urokinase	refseq:NM:protein_coding:CODING	-2.53862999999999	11.0389833333333	-18.8235818390319	5.15240904401569e-06	0.00186561485727168	5.08063014749123	-5.81036985383502
TC1400000177.mm.1	chr14	20929433	21033673	220	NM_009502	Vcl	NM_009502 // Vcl // vinculin	refseq:NM:protein_coding:CODING	0.682265000000003	14.0774933333333	9.05267187193546	0.000214630538774848	0.00538689678073351	1.24670870776556	1.60465705546737
TC1400000200.mm.1	chr14	21831269	21845879	210	NM_011695	Vdac2	NM_011695 // Vdac2 // voltage-dependent anion channel 2	refseq:NM:protein_coding:CODING	-1.06789	12.3558	-10.0361539149592	0.000128241650717791	0.00443492553499043	1.81098274418717	-2.09636510508829
TC1400000248.mm.1	chr14	25842155	25886804	210	NM_013469	Anxa11	NM_013469 // Anxa11 // annexin A11	refseq:NM:protein_coding:CODING	-1.07330499999999	9.61784333333333	-9.29895683276813	0.000187797956184644	0.00502236857986058	1.39370606166022	-2.10424837030391
TC1400000252.mm.1	chr14	26012802	26026574	129	XM_001472963	Gm2260	XM_001472963 // Gm2260 // predicted gene 2260	otherdb:protein_coding:-:CODING	-1.12248666666666	12.6116983333333	-7.00866739541496	0.000750617862070869	0.00942600653253548	-0.148635161721097	-2.17721920437823
TC1400000255.mm.1	chr14	26152416	26166181	119	XM_001473015	Gm2274	XM_001473015 // Gm2274 // predicted gene 2274	otherdb:protein_coding:-:CODING	-1.11060166666666	12.625265	-6.82452552300993	0.000852790395904378	0.00991938910144941	-0.292182078418888	-2.15935683109794
TC1400000290.mm.1	chr14	28504750	28527447	170	NM_001256224	Wnt5a	NM_001256224 // Wnt5a // wingless-type MMTV integration site family, member 5A	refseq:NM:protein_coding:CODING	-1.645595	7.71572333333333	-8.58476497663587	0.000279181997829606	0.00604325713546305	0.956071382563028	-3.12876868128918
TC1400000316.mm.1	chr14	30879257	30881610	50	NM_181390	Mustn1	NM_181390 // Mustn1 // musculoskeletal, embryonic nuclear protein 1	refseq:NM:protein_coding:CODING	-0.847953333333332	7.32619166666667	-8.3408494971807	0.000321829364972531	0.00648116414503928	0.798324955899137	-1.79994563604069
TC1400000373.mm.1	chr14	34310727	34345658	212	NM_008133	Glud1	NM_008133 // Glud1 // glutamate dehydrogenase 1	refseq:NM:protein_coding:CODING	-0.755161666666666	12.634875	-7.35173714008488	0.000596120730134748	0.00850447213729641	0.110102308954918	-1.68782071681764
TC1400000459.mm.1	chr14	44102654	44103538	45	NM_001012766	Ear12	NM_001012766 // Ear12 // eosinophil-associated, ribonuclease A family, member 12	refseq:NM:protein_coding:CODING	-1.88788333333333	8.60467666666667	-19.6911958838315	4.08023555142857e-06	0.00179083001222681	5.2929598237038	-3.70091841724725
TC1400000513.mm.1	chr14	47367751	47386167	130	NM_001145953	Lgals3	NM_001145953 // Lgals3 // lectin, galactose binding, soluble 3	refseq:NM:protein_coding:CODING	-1.04770166666666	8.98998666666667	-8.14607056265651	0.000361475488360714	0.00683509310965353	0.669117948194656	-2.06723394724138
TC1400000524.mm.1	chr14	48120869	48260883	80	NM_033602	Peli2	NM_033602 // Peli2 // pellino 2	refseq:NM:protein_coding:CODING	0.68735666666667	9.16025833333333	8.07793316034367	0.000376684693821186	0.00698212977426992	0.623219130857455	1.6103303359179
TC1400000575.mm.1	chr14	50955992	50964749	70	NM_001123371	Pnp2	NM_001123371 // Pnp2 // purine-nucleoside phosphorylase 2	refseq:NM:protein_coding:CODING	-1.94647666666666	11.4212833333333	-7.23678613457998	0.000643312995993019	0.00878788734038522	0.0246372600991291	-3.85432083393177
TC1400000757.mm.1	chr14	54686171	54690742	50	NM_021437	1700123O20Rik	NM_021437 // 1700123O20Rik // RIKEN cDNA 1700123O20 gene	refseq:NM:protein_coding:CODING	-0.886623333333333	9.20635333333333	-8.03540180466978	0.000386560540559884	0.00703902219400694	0.594381848644732	-1.84884378701819
TC1400000772.mm.1	chr14	55052975	55098995	327	NM_153083	Thtpa	NM_153083 // Thtpa // thiamine triphosphatase	refseq:NM:protein_coding:CODING	1.54022166666667	8.39184	8.7152687480309	0.000259113565638528	0.00578817363810471	1.03868097205996	2.90839186781544
TC1400000776.mm.1	chr14	55222007	55241440	140	NM_027790	Dhrs2	NM_027790 // Dhrs2 // dehydrogenase/reductase member 2	refseq:NM:protein_coding:CODING	0.701635000000001	6.72251833333333	8.31742225713608	0.000326316409173119	0.00653490178338493	0.782939009721639	1.62634688052945
TC1400000851.mm.1	chr14	60634001	60764556	286	NM_001033272	Spata13	NM_001033272 // Spata13 // spermatogenesis associated 13	refseq:NM:protein_coding:CODING	1.02700333333334	9.621625	16.4630172416485	1.02941879289694e-05	0.00215774757481138	4.42643552523743	2.03778710151596
TC1400000938.mm.1	chr14	65666403	65765489	160	NM_001168318	Scara5	NM_001168318 // Scara5 // scavenger receptor class A, member 5 (putative)	refseq:NM:protein_coding:CODING	-1.15146333333333	7.10762333333333	-8.68222694063229	0.000264029080301524	0.00583785578381531	1.01788098880125	-2.22139097062107
TC1400000965.mm.1	chr14	68083863	68089095	50	NM_010910	Nefl	NM_010910 // Nefl // neurofilament, light polypeptide	refseq:NM:protein_coding:CODING	-1.97209166666666	7.7104	-15.2012325639375	1.55190474946673e-05	0.00242530865080761	4.02296845030224	-3.92336529274729
TC1400000968.mm.1	chr14	69029279	69041401	50	NM_009285	Stc1	NM_009285 // Stc1 // stanniocalcin 1	refseq:NM:protein_coding:CODING	-0.781679999999996	7.26763	-7.19321356030074	0.000662339532180588	0.0088710469930449	-0.00807857090123676	-1.71913161459949
TC1400000986.mm.1	chr14	69767472	69784411	100	NM_020275	Tnfrsf10b	NM_020275 // Tnfrsf10b // tumor necrosis factor receptor superfamily, member 10b	refseq:NM:protein_coding:CODING	-1.11141166666666	7.43814666666667	-11.7283696829476	5.84097609709243e-05	0.00340267038883675	2.65685825792535	-2.16056954070395
TC1400000991.mm.1	chr14	70100105	70138206	120	NM_021328	Bin3	NM_021328 // Bin3 // bridging integrator 3	refseq:NM:protein_coding:CODING	-0.989641666666664	9.98965333333333	-9.31870249545604	0.000185823579365029	0.00502236857986058	1.40532017265373	-1.9856917279957
TC1400000997.mm.1	chr14	70443510	70443591	30	NR_029802	Mir320	NR_029802 // Mir320 // microRNA 320	refseq:NR:ncRNA:NONCODING	-0.717896666666665	8.519915	-8.49177405066813	0.000294604683798343	0.00617031177883106	0.896452820584507	-1.64478232532857
TC1400001012.mm.1	chr14	70890130	70979838	149	NM_008115	Gfra2	NM_008115 // Gfra2 // glial cell line derived neurotrophic factor family receptor alpha 2	refseq:NM:protein_coding:CODING	1.41812333333333	13.4295483333333	12.8933752125102	3.6072869921129e-05	0.00297017874645386	3.16346530735852	2.67237660355332
TC1400001052.mm.1	chr14	75016027	75052532	150	NM_198642	5031414D18Rik	NM_198642 // 5031414D18Rik // RIKEN cDNA 5031414D18 gene	refseq:NM:protein_coding:CODING	0.765538333333337	7.906495	7.68404562287965	0.000480947854551902	0.00773718135368747	0.350491271879618	1.70000422671252
TC1400001057.mm.1	chr14	75284373	75344426	226	NM_026083	Zc3h13	NM_026083 // Zc3h13 // zinc finger CCCH type containing 13	refseq:NM:protein_coding:CODING	0.721356666666669	9.96362	8.54779092992367	0.00028519738206768	0.00612079330302762	0.932442456312709	1.64873172309543
TC1400001174.mm.1	chr14	101653967	101696125	100	NM_016723	Uchl3	NM_016723 // Uchl3 // ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)	refseq:NM:protein_coding:CODING	-0.698559999999997	11.158315	-9.62079801416243	0.000158471458388263	0.00478292195679489	1.57993761512387	-1.62288413154356
TC1400001253.mm.1	chr14	116925297	117979529	186	NM_001079844	Gpc6	NM_001079844 // Gpc6 // glypican 6	refseq:NM:protein_coding:CODING	0.675551666666674	9.98177333333333	8.10536072561387	0.000370473529250988	0.00691805483478952	0.641739159611723	1.59720740601898
TC1400001254.mm.1	chr14	116934884	116937613	30	XR_141230	Gm19845	XR_141230 // Gm19845 // predicted gene, 19845	otherdb:protein_coding:-:CODING	1.99533	7.7915	7.31910177899948	0.000609092654337699	0.00858258668622182	0.0859616916747941	3.98707294437707
TC1400001303.mm.1	chr14	120275669	120431698	220	NM_175341	Mbnl2	NM_175341 // Mbnl2 // muscleblind-like 2	refseq:NM:protein_coding:CODING	0.818721666666672	13.618155	11.8315279001499	5.58701929837881e-05	0.00336172902100893	2.70399599549059	1.76384240656792
TC1400001331.mm.1	chr14	122181694	122402234	80	NM_029556	Clybl	NM_029556 // Clybl // citrate lyase beta like	refseq:NM:protein_coding:CODING	-1.058535	8.80007	-7.46044107328013	0.000555195310674165	0.00825344423722651	0.189814957389737	-2.08281543041309
TC1400001346.mm.1	chr14	123659971	123975618	169	NM_145467	Itgbl1	NM_145467 // Itgbl1 // integrin, beta-like 1	refseq:NM:protein_coding:CODING	-0.784361666666664	8.69161833333333	-8.15634192135931	0.000359246059120067	0.00683509310965353	0.676005149997961	-1.72233009044513
TC1400001471.mm.1	chr14	14112184	14120984	145	NM_025550	Psmd6	NM_025550 // Psmd6 // proteasome (prosome, macropain) 26S subunit, non-ATPase, 6	refseq:NM:protein_coding:CODING	-0.70525333333333	10.558025	-7.43846736008172	0.000563194790299835	0.00830844258981119	0.173787371399716	-1.6304309389175
TC1400001537.mm.1	chr14	20455261	20480133	190	NM_001110794	Anxa7	NM_001110794 // Anxa7 // annexin A7	refseq:NM:protein_coding:CODING	-1.78343833333333	10.0670933333333	-20.6404609106095	3.196722435075e-06	0.00179083001222681	5.5102377818622	-3.44245628339123
TC1400001567.mm.1	chr14	23289431	24014547	456	NM_001253358	Kcnma1	NM_001253358 // Kcnma1 // potassium large conductance calcium-activated channel, subfamily M, alpha member 1	refseq:NM:protein_coding:CODING	-1.17664166666667	6.08422166666667	-7.01461823653373	0.000747563546628033	0.00941585672926135	-0.144051785275543	-2.26049960673369
TC1400001573.mm.1	chr14	24133953	24245920	420	NM_001163513	Dlg5	NM_001163513 // Dlg5 // discs, large homolog 5 (Drosophila)	refseq:NM:protein_coding:CODING	0.806375000000005	9.77794833333333	9.5065964315845	0.000168212236719738	0.00491495821422664	1.51459666268802	1.74881175072315
TC1400001634.mm.1	chr14	27482401	27508460	182	NM_177111	Ccdc66	NM_177111 // Ccdc66 // coiled-coil domain containing 66	refseq:NM:protein_coding:CODING	0.661518333333339	9.640995	10.5998703748599	9.74303374098251e-05	0.00401090880011347	2.10892727426051	1.58174642302488
TC1400001664.mm.1	chr14	30999826	31001672	90	NM_026911	Spcs1	NM_026911 // Spcs1 // signal peptidase complex subunit 1 homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	-0.765084999999996	8.651585	-8.26963936098182	0.000335698966379914	0.00663302128935898	0.751427331716339	-1.6994701238763
TC1400001741.mm.1	chr14	36874936	36968777	302	NM_027045	Ccser2	NM_027045 // Ccser2 // coiled-coil serine rich 2	refseq:NM:protein_coding:CODING	0.621758333333336	11.3541083333333	7.48361916669587	0.000546901747892321	0.00820776829638159	0.206674313115422	1.53874944177719
TC1400001785.mm.1	chr14	40993735	41013788	183	NM_027464	Fam213a	NM_027464 // Fam213a // family with sequence similarity 213, member A	refseq:NM:protein_coding:CODING	-0.895198333333331	8.858515	-8.77452493001078	0.000250565952772053	0.00570898649575075	1.07578876748856	-1.85986555116385
TC1400001858.mm.1	chr14	43513408	43517178	40	XM_003688933	Gm21162	XM_003688933 // Gm21162 // predicted gene, 21162	otherdb:protein_coding:-:CODING	-0.612389999999997	5.972235	-7.51095282636619	0.000537307727711246	0.0081450187301065	0.226495020021487	-1.52878973866643
TC1400001872.mm.1	chr14	43922720	43923559	30	NM_053112	Ear10	NM_053112 // Ear10 // eosinophil-associated, ribonuclease A family, member 10	refseq:NM:protein_coding:CODING	-1.07452333333333	6.51163333333333	-7.0978120824969	0.000706354888494274	0.00919545466866205	-0.0803334640736253	-2.10602612558504
TC1400001898.mm.1	chr14	45283087	45318572	163	NM_015774	Ero1l	NM_015774 // Ero1l // ERO1-like (S. cerevisiae)	refseq:NM:protein_coding:CODING	-1.69135333333333	12.268755	-12.8727486706099	3.63687564899954e-05	0.00297017874645386	3.15496392292036	-3.22959516779235
TC1400001930.mm.1	chr14	47153895	47189413	98	NM_008102	Gch1	NM_008102 // Gch1 // GTP cyclohydrolase 1	refseq:NM:protein_coding:CODING	-0.71643833333333	6.788955	-10.7500214797621	9.07601490766142e-05	0.00392924273618602	2.1854283995107	-1.64312055419129
TC1400001935.mm.1	chr14	47387779	47418407	299	NM_144553	Dlgap5	NM_144553 // Dlgap5 // discs, large (Drosophila) homolog-associated protein 5	refseq:NM:protein_coding:CODING	0.935265000000006	9.20691	9.65595800288534	0.000155607749717112	0.00475000209785743	1.59989363945315	1.91224185116776
TC1400001965.mm.1	chr14	49680173	49783383	147	NM_026142	3632451O06Rik	NM_026142 // 3632451O06Rik // RIKEN cDNA 3632451O06 gene	refseq:NM:protein_coding:CODING	1.09085166666667	11.285135	13.8183485202189	2.53152452678724e-05	0.00276088818489194	3.52890343489415	2.12999739594408
TC1400001987.mm.1	chr14	50807447	50807771	30	NR_002142	Rpph1	NR_002142 // Rpph1 // ribonuclease P RNA component H1	refseq:NR:ncRNA:NONCODING	-1.40264166666666	17.1605683333333	-9.88109362289767	0.000138653969662601	0.00456487342791022	1.72591624246062	-2.64385245462999
TC1400002002.mm.1	chr14	51255261	51256112	30	NM_053113	Rnase2a	NM_053113 // Rnase2a // ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)	refseq:NM:protein_coding:CODING	-1.74207	7.71558833333333	-12.920831405637	3.56834285845505e-05	0.00297017874645386	3.17475679420874	-3.34514790330734
TC1400002025.mm.1	chr14	52158551	52197239	280	NM_033618	Supt16	NM_033618 // Supt16 // suppressor of Ty 16	refseq:NM:protein_coding:CODING	0.609876666666668	12.4057733333333	8.00148529712886	0.000394655065368856	0.0070753805126321	0.571281589321165	1.52612873745787
TC1400002061.mm.1	chr14	54614119	54618003	50	NM_011186	Psmb5	NM_011186 // Psmb5 // proteasome (prosome, macropain) subunit, beta type 5	refseq:NM:protein_coding:CODING	-1.58442666666666	10.9235233333333	-9.63113300092488	0.000157623280278772	0.00478122176688704	1.58581133096936	-2.99888597130217
TC1400002071.mm.1	chr14	54906304	54913132	191	NM_021551	Slc22a17	NM_021551 // Slc22a17 // solute carrier family 22 (organic cation transporter), member 17	refseq:NM:protein_coding:CODING	-0.709744999999996	9.23284	-7.15733383981822	0.000678504560138607	0.0089772542591269	-0.0351520213880372	-1.63551501014851
TC1400002094.mm.1	chr14	55662263	55671906	60	NM_008683	Nedd8	NM_008683 // Nedd8 // neural precursor cell expressed, developmentally down-regulated gene 8	refseq:NM:protein_coding:CODING	-0.999794999999999	11.602535	-12.4432907788409	4.32358105667344e-05	0.00313799933698314	2.97425125976362	-1.99971582984605
TC1400002193.mm.1	chr14	61531993	61556886	90	NM_025697	Spryd7	NM_025697 // Spryd7 // SPRY domain containing 7	refseq:NM:protein_coding:CODING	-0.699071666666663	9.90074	-8.27334859566399	0.000334959345246166	0.00662882172382125	0.753879756503325	-1.62345980620694
TC1400002215.mm.1	chr14	63145150	63180967	140	NM_010191	Fdft1	NM_010191 // Fdft1 // farnesyl diphosphate farnesyl transferase 1	refseq:NM:protein_coding:CODING	-0.79707833333333	8.80902166666667	-8.30812303173604	0.000328117916744974	0.00655835079074443	0.776820096774435	-1.73757871223319
TC1400002242.mm.1	chr14	64811601	64949870	248	NM_177338	Hmbox1	NM_177338 // Hmbox1 // homeobox containing 1	refseq:NM:protein_coding:CODING	1.00088666666667	10.8197216666667	7.32189750505078	0.000607968502595052	0.0085804746466815	0.0880335251411708	2.00122955879907
TC1400002260.mm.1	chr14	65819027	65833994	161	NM_028039	Esco2	NM_028039 // Esco2 // establishment of cohesion 1 homolog 2 (S. cerevisiae)	refseq:NM:protein_coding:CODING	1.10803	8.606085	9.80499425583806	0.000144128258726171	0.00462499868147522	1.6836557212247	2.15551111221482
TC1400002267.mm.1	chr14	66153257	66281052	380	NM_001162365	Ptk2b	NM_001162365 // Ptk2b // PTK2 protein tyrosine kinase 2 beta	refseq:NM:protein_coding:CODING	-2.34377666666666	8.67105833333333	-8.89857197968328	0.000233725937289861	0.00554788106496364	1.15267271417046	-5.076297657804
TC1400002280.mm.1	chr14	66802069	66868688	170	NM_009955	Dpysl2	NM_009955 // Dpysl2 // dihydropyrimidinase-like 2	refseq:NM:protein_coding:CODING	0.851086666666664	14.25533	13.6831322839569	2.66220950209613e-05	0.00278402853197875	3.47734415941025	1.80385911629765
TC1400002290.mm.1	chr14	67676331	67715841	270	NM_001110162	Cdca2	NM_001110162 // Cdca2 // cell division cycle associated 2	refseq:NM:protein_coding:CODING	1.36983666666667	8.7108	13.4356026464035	2.92279614091693e-05	0.00284949966404975	3.38134538712383	2.58441305287018
TC1400002293.mm.1	chr14	67751928	67933572	570	NM_177780	Dock5	NM_177780 // Dock5 // dedicator of cytokinesis 5	refseq:NM:protein_coding:CODING	1.08970333333334	10.0614033333333	7.97877406389246	0.000400186992084267	0.00710082405691556	0.555761230450786	2.12830266923073
TC1400002297.mm.1	chr14	68082590	68125004	89	NM_008691	Nefm	NM_008691 // Nefm // neurofilament, medium polypeptide	refseq:NM:protein_coding:CODING	-1.07251333333333	6.34667333333333	-10.6291919981959	9.60833651310796e-05	0.00398152404566511	2.12395809468988	-2.10309399861387
TC1400002383.mm.1	chr14	73195502	73325822	327	NM_009029	Rb1	NM_009029 // Rb1 // retinoblastoma 1	refseq:NM:protein_coding:CODING	0.677918333333336	11.63142	9.42764183635123	0.000175361302077946	0.00494634686622641	1.46894918882295	1.59982969251126
TC1400002406.mm.1	chr14	74754673	74947877	280	NM_001033439	Lrch1	NM_001033439 // Lrch1 // leucine-rich repeats and calponin homology (CH) domain containing 1	refseq:NM:protein_coding:CODING	0.835845000000003	9.66520166666667	13.6731674721	2.67215321072795e-05	0.00278402853197875	3.47352009257472	1.78490216665895
TC1400002413.mm.1	chr14	75004110	75388146	10	NR_030568	Mir466f-3	NR_030568 // Mir466f-3 // microRNA 466f-3	refseq:NR:ncRNA:NONCODING	1.28522833333334	13.2857433333333	7.32038052443363	0.000608578172372273	0.0085804746466815	0.0869094225981577	2.43720623006039
TC1400002464.mm.1	chr14	77826217	77874917	60	NM_025384	Dnajc15	NM_025384 // Dnajc15 // DnaJ (Hsp40) homolog, subfamily C, member 15	refseq:NM:protein_coding:CODING	-1.07066666666666	10.6369216666667	-6.83074796629147	0.000849081370210398	0.00991663328760496	-0.2872763803587	-2.10040373564442
TC1400002515.mm.1	chr14	86655365	87141224	320	NM_019670	Diap3	NM_019670 // Diap3 // diaphanous homolog 3 (Drosophila)	refseq:NM:protein_coding:CODING	1.483545	10.1684033333333	15.8626560390876	1.24654301674193e-05	0.00224649033437053	4.23965819049059	2.79635010799382
TC1400002608.mm.1	chr14	99870632	100284387	136	NM_010636	Klf12	NM_010636 // Klf12 // Kruppel-like factor 12	refseq:NM:protein_coding:CODING	0.806475000000002	8.23328833333333	8.70640249226327	0.000260421891261412	0.00580194139140681	1.03310726345928	1.74893297331779
TC1400002649.mm.1	chr14	104477534	104522666	112	NM_026047	Rnf219	NM_026047 // Rnf219 // ring finger protein 219	refseq:NM:protein_coding:CODING	0.681523333333338	8.86227166666667	10.4484148519535	0.000104754249678607	0.00413309569246882	2.03056917428585	1.60383233869974
TC1400002719.mm.1	chr14	118875520	118925387	320	NM_025943	Dzip1	NM_025943 // Dzip1 // DAZ interacting protein 1	refseq:NM:protein_coding:CODING	1.09407333333334	8.38424	10.1141772580953	0.000123353212893082	0.00437000473788689	1.85326576014034	2.13475918482485
TC1400002759.mm.1	chr14	123276641	123627144	520	NM_177393	Nalcn	NM_177393 // Nalcn // sodium leak channel, non-selective	refseq:NM:protein_coding:CODING	-1.90764333333333	7.289155	-16.5645123725535	9.97312175169392e-06	0.00215391305671718	4.45712661926603	-3.75195710314145
TC1500000090.mm.1	chr15	11064790	11346867	260	NM_175501	Adamts12	NM_175501 // Adamts12 // a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	refseq:NM:protein_coding:CODING	1.300065	12.9658616666667	10.862966213009	8.60972319699331e-05	0.00384654294092314	2.24221374138421	2.46239976654526
